dimensions,n_parties,threshold,patronage,polarization,avg_mttf,avg_gallagher,std_mttf
5,5,0.0,0.0,Symmetric,2.928504086957318,8.343757896611624E-4,1.1378353853387817
5,5,0.0,0.0,Asymmetric,4.8399589316225935,9.9175154604892E-4,0.5524715802162231
5,5,0.0,0.3,Uniform,2.769713614010711,9.61718926843871E-4,1.3323565519040472
5,5,0.0,0.3,Symmetric,3.407859388606964,7.055181333227469E-4,1.256562127583775
5,5,0.0,0.3,Asymmetric,5.0,9.924738058647087E-4,0.0
5,5,0.0,0.6,Uniform,4.637108201826434,8.82505293671802E-4,0.9582395943121158
5,5,0.0,0.6,Symmetric,4.44126667904989,5.522569616463974E-4,1.1034481973793768
5,5,0.0,0.6,Asymmetric,5.0,7.938284579152831E-4,0.0
5,5,0.0,0.9,Uniform,5.0,2.868221400031892E-4,0.0
5,5,0.0,0.9,Symmetric,5.0,9.66666666666682E-5,0.0
5,5,0.0,0.9,Asymmetric,5.0,2.3014335338009874E-4,0.0
5,5,0.05,0.0,Uniform,3.005049787271412,0.00969996416879092,0.9055699239846287
5,5,0.05,0.0,Symmetric,3.4930340201384165,0.014376735097715114,1.2625409667532073
5,5,0.05,0.0,Asymmetric,4.871282009799423,0.06397597703355486,0.4870886289011442
5,5,0.05,0.3,Uniform,3.755354481127797,0.015158115403422934,1.2908808458178738
5,5,0.05,0.3,Symmetric,3.5815479042221385,0.009836544124872733,1.4139223266999559
5,5,0.05,0.3,Asymmetric,4.825372962203474,0.04107283943837023,0.7252682091382949
5,5,0.05,0.6,Uniform,4.5532038865814455,0.012001101345409462,0.8799662647842531
5,5,0.05,0.6,Symmetric,4.802174603490366,0.006216305171368989,0.7422993711105846
5,5,0.05,0.6,Asymmetric,4.888307302990151,0.016915482830053966,0.6014835811513752
5,5,0.05,0.9,Uniform,5.0,0.002822953763756601,0.0
5,5,0.05,0.9,Symmetric,5.0,1.247834294751476E-4,0.0
5,5,0.05,0.9,Asymmetric,5.0,0.005819133197367048,0.0
5,5,0.1,0.0,Uniform,3.3078295727786022,0.04446809748967592,0.8142504230223112
5,5,0.1,0.0,Symmetric,3.8808370789124225,0.03779800828840471,1.4228623557115736
5,5,0.1,0.0,Asymmetric,4.834205238541261,0.11048530811689611,0.6217443495388497
5,5,0.1,0.3,Uniform,3.2701581958799437,0.05274076399686166,1.4418679383496982
5,5,0.1,0.3,Symmetric,4.378369271745205,0.02144433225192397,1.166712149090173
5,5,0.1,0.3,Asymmetric,5.0,0.08174305519580066,0.0
5,5,0.1,0.6,Uniform,4.7157254310670185,0.03912949090353164,0.8725777583529292
5,5,0.1,0.6,Symmetric,4.352699928910156,0.006632229979265534,1.1934928545452637
5,5,0.1,0.6,Asymmetric,5.0,0.03418054310155103,0.0
5,5,0.1,0.9,Uniform,5.0,0.003313402717600571,0.0
5,5,0.1,0.9,Symmetric,5.0,0.0034471561674876286,0.0
5,5,0.1,0.9,Asymmetric,5.0,0.007430546299799461,0.0
5,8,0.0,0.0,Uniform,2.8862804837178673,0.0011215524438630562,0.6600230766775782
5,8,0.0,0.0,Symmetric,2.2526344345992055,0.0011376246951018724,0.9394423899106319
5,8,0.0,0.0,Asymmetric,4.929587044241911,0.0013053012464203158,0.26357710997094413
5,8,0.0,0.3,Uniform,3.10493880771992,0.0012418941770470989,1.0014446015370373
5,8,0.0,0.3,Symmetric,2.451010035518636,9.996262482718668E-4,1.1459386327279235
5,8,0.0,0.3,Asymmetric,4.923668776820031,0.0012360440898242858,0.29035846388228004
5,8,0.0,0.6,Uniform,4.219065346709337,0.001025487800573322,1.170508440351117
5,8,0.0,0.6,Symmetric,3.959252531465118,6.040941070370864E-4,1.361069254178967
5,8,0.0,0.6,Asymmetric,4.846114130257543,9.314573361358942E-4,0.6375657278533892
5,8,0.0,0.9,Uniform,5.0,3.4377519014590693E-4,0.0
5,8,0.0,0.9,Symmetric,5.0,1.8811676280848077E-4,0.0
5,8,0.0,0.9,Asymmetric,5.0,2.0756447234053648E-4,0.0
5,8,0.05,0.0,Uniform,2.8363037861686338,0.01715285354097444,0.560479895500426
5,8,0.05,0.0,Symmetric,3.633411052247434,0.028589165990118015,1.349313230351964
5,8,0.05,0.0,Asymmetric,5.0,0.10210408080876913,0.0
5,8,0.05,0.3,Uniform,2.753618961573511,0.037074268644642444,1.0135031499928007
5,8,0.05,0.3,Symmetric,3.562326812256966,0.01787572357462906,1.3882847732428087
5,8,0.05,0.3,Asymmetric,4.822311529019388,0.05957814778561132,0.6781755657480926
5,8,0.05,0.6,Uniform,4.267423760466695,0.021868156131284806,1.1765095250192863
5,8,0.05,0.6,Symmetric,4.309976566045765,0.0073422000912028405,1.1346176032426085
5,8,0.05,0.6,Asymmetric,5.0,0.024800492639823982,0.0
5,8,0.05,0.9,Uniform,5.0,0.002664174912907207,0.0
5,8,0.05,0.9,Symmetric,4.819266776268682,0.0016985840861469615,0.5501907595556899
5,8,0.05,0.9,Asymmetric,5.0,0.0023130983269090796,0.0
5,8,0.1,0.0,Uniform,2.91858490354885,0.12343040198131883,0.6794788422897771
5,8,0.1,0.0,Symmetric,3.7205097948246313,0.04073869005331694,1.5788080122891348
5,8,0.1,0.0,Asymmetric,4.910131907542458,0.11806249738258075,0.36628978200714657
5,8,0.1,0.3,Uniform,3.155005633886786,0.10428034782753431,1.2757996999068095
5,8,0.1,0.3,Symmetric,4.0429964460746675,0.0390076181556097,1.4314923230027068
5,8,0.1,0.3,Asymmetric,4.962951806504856,0.10482617171803967,0.1995106277779629
5,8,0.1,0.6,Uniform,4.161347196503561,0.04266756286820651,1.377834164594918
5,8,0.1,0.6,Symmetric,4.226942145839986,0.01674295154397436,1.2267678686964893
5,8,0.1,0.6,Asymmetric,4.916998667397807,0.050914573675382116,0.446975855274594
5,8,0.1,0.9,Uniform,4.991520018140856,0.0073510154795956495,0.04566609987300079
5,8,0.1,0.9,Symmetric,5.0,5.805060859591793E-4,0.0
5,8,0.1,0.9,Asymmetric,5.0,0.008699492743265569,0.0
5,12,0.0,0.0,Uniform,3.0348515540541454,0.001317594820211137,0.4869871517930755
5,12,0.0,0.0,Symmetric,2.425008092541866,0.0011775480195969623,0.992459253646527
5,12,0.0,0.0,Asymmetric,4.860221811438515,0.0014770579141598122,0.555863363779187
5,12,0.0,0.3,Uniform,2.9927371168902672,0.0013548629927336458,0.8328290020529702
5,12,0.0,0.3,Symmetric,2.4301354421473738,0.0011272786406729724,1.1649456830058706
5,12,0.0,0.3,Asymmetric,4.84508984381184,0.001440603971903424,0.4070051314709351
5,12,0.0,0.6,Uniform,3.6401278259376015,0.0011265340494376064,1.2284043891168304
5,12,0.0,0.6,Symmetric,3.770284925811425,7.746962990879478E-4,1.1597289672598794
5,12,0.0,0.6,Asymmetric,4.810604866819727,0.001101357480053692,0.720001775366881
5,12,0.0,0.9,Uniform,4.948745215675154,3.092366621745456E-4,0.27601546074343175
5,12,0.0,0.9,Symmetric,4.855249525910009,2.4010287359311239E-4,0.6085297729334093
5,12,0.0,0.9,Asymmetric,5.0,2.8214261652181004E-4,0.0
5,12,0.05,0.0,Uniform,3.105540226709198,0.050529530705147076,0.4603996268360118
5,12,0.05,0.0,Symmetric,2.943491736159202,0.028149956108377554,1.494825869480975
5,12,0.05,0.0,Asymmetric,4.840205165352075,0.10218814806656319,0.4139118230210473
5,12,0.05,0.3,Uniform,2.7795633509051396,0.0562166625861726,0.6895951177167576
5,12,0.05,0.3,Symmetric,3.4533375545414717,0.02227164928214797,1.4809537992663955
5,12,0.05,0.3,Asymmetric,4.620435236220882,0.08820596740613441,0.8303089594546426
5,12,0.05,0.6,Uniform,3.683677254003491,0.025548084502006345,1.4399062867163381
5,12,0.05,0.6,Symmetric,4.092439348285931,0.013658285843479721,1.1614040637362248
5,12,0.05,0.6,Asymmetric,4.686392508896474,0.03547437613666757,0.8335145373164383
5,12,0.05,0.9,Uniform,4.950054797897278,0.0070698317581061425,0.2689631446488013
5,12,0.05,0.9,Symmetric,4.801110707081446,0.0017669159355536417,0.6088018986872608
5,12,0.05,0.9,Asymmetric,5.0,0.007393735177144941,0.0
5,12,0.1,0.0,Uniform,3.8017708375790233,0.26410466633540863,1.0081893522029852
5,12,0.1,0.0,Symmetric,3.3957259143299354,0.0629968121552009,1.5332299764916282
5,12,0.1,0.0,Asymmetric,4.886797836281846,0.13047866792014576,0.4483351628065678
5,12,0.1,0.3,Uniform,2.9094679975663533,0.15554271900498895,1.25553909962855
5,12,0.1,0.3,Symmetric,3.4020520161230765,0.05140540718153887,1.5188914836862766
5,12,0.1,0.3,Asymmetric,4.9014947031089955,0.12412912018854957,0.5304672581337738
5,12,0.1,0.6,Uniform,3.985194990917696,0.06218744221044344,1.271290273737062
5,12,0.1,0.6,Symmetric,4.416958768723026,0.020236832361738056,1.215398591084789
5,12,0.1,0.6,Asymmetric,4.887994336577469,0.07931664959325753,0.4637293660414469
5,12,0.1,0.9,Uniform,4.888866057286436,0.01732114164735233,0.4944137627669391
5,12,0.1,0.9,Symmetric,5.0,0.007145862088851918,0.0
5,12,0.1,0.9,Asymmetric,5.0,0.024638398585226737,0.0
5,20,0.0,0.0,Uniform,2.9894556970544173,0.0016579282698053067,0.2989675791129616
5,20,0.0,0.0,Symmetric,1.688621640481205,0.0014298666385670984,0.7606055509204962
5,20,0.0,0.0,Asymmetric,4.950685077774244,0.001859062243576819,0.20687883577137164
5,20,0.0,0.3,Uniform,2.7056403950339614,0.0016284537185003605,0.5227030818214258
5,20,0.0,0.3,Symmetric,1.9944837548597714,0.0012962892631743163,1.0079117944146758
5,20,0.0,0.3,Asymmetric,4.945096116724983,0.0019134311137128295,0.2956664599876455
5,20,0.0,0.6,Uniform,3.244213650832836,0.0013475863335857404,1.346565891985034
5,20,0.0,0.6,Symmetric,2.571355551992119,9.079986740842718E-4,1.2995326457271539
5,20,0.0,0.6,Asymmetric,4.463146274278453,0.0012516471973220964,1.1701949833521699
5,20,0.0,0.9,Uniform,4.806910612469225,5.019608588249635E-4,0.730028999204224
5,20,0.0,0.9,Symmetric,4.420954813290959,3.08569281033291E-4,1.3081176475552379
5,20,0.0,0.9,Asymmetric,5.0,5.593083768895148E-4,0.0
5,20,0.05,0.0,Uniform,3.209788511064735,0.12388439524043353,0.3934381319018796
5,20,0.05,0.0,Symmetric,3.2441629425756795,0.03667809898326338,1.7368685092574188
5,20,0.05,0.0,Asymmetric,4.912685492105056,0.1257185938343135,0.47020301506812
5,20,0.05,0.3,Uniform,2.8165947177055433,0.08301892492989722,0.5784596845170497
5,20,0.05,0.3,Symmetric,3.4637758130525156,0.034443479706655934,1.3869800334303475
5,20,0.05,0.3,Asymmetric,4.797129246250852,0.09965183596510109,0.5585282140329657
5,20,0.05,0.6,Uniform,3.218800102891939,0.03211189095820145,1.4439756283277791
5,20,0.05,0.6,Symmetric,3.3628297930823887,0.016814036934235367,1.3601002108798164
5,20,0.05,0.6,Asymmetric,4.911108214656433,0.055706365104799316,0.41928159938788107
5,20,0.05,0.9,Uniform,4.681064358404523,0.010468098689176414,0.9352771891257097
5,20,0.05,0.9,Symmetric,4.606228014791407,0.006545868069259515,0.9133774621446138
5,20,0.05,0.9,Asymmetric,5.0,0.005378495500720173,0.0
5,20,0.1,0.0,Uniform,4.927993020291607,0.403145421554367,0.3877694529936863
5,20,0.1,0.0,Symmetric,3.762456216879018,0.0796754109361207,1.3893774586263887
5,20,0.1,0.0,Asymmetric,4.933982067898699,0.14675158177306258,0.3555174445917205
5,20,0.1,0.3,Uniform,3.4644894773278656,0.2608331797031978,1.197700518819103
5,20,0.1,0.3,Symmetric,3.487424290556197,0.05315178847603385,1.5419606439395004
5,20,0.1,0.3,Asymmetric,4.9266020085003275,0.13568244516471412,0.27674777641111986
5,20,0.1,0.6,Uniform,4.018341763206721,0.1061263385270801,1.2494784318264984
5,20,0.1,0.6,Symmetric,3.9907772307479266,0.04509861128734159,1.353849945121703
5,20,0.1,0.6,Asymmetric,4.985681341171584,0.10526609399693232,0.07710833760815225
5,20,0.1,0.9,Uniform,4.896108022202479,0.02679981084537636,0.3902249390373107
5,20,0.1,0.9,Symmetric,4.789104718378352,0.00525256341358278,0.6887550733636724
5,20,0.1,0.9,Asymmetric,5.0,0.021657545476429767,0.0
8,5,0.0,0.0,Uniform,1.7848565829684413,9.014975902224745E-4,0.6964134072033109
8,5,0.0,0.0,Symmetric,2.0375187721265258,9.023297077424586E-4,1.3523744374042241
8,5,0.0,0.0,Asymmetric,4.890043779218027,0.0010010277779465054,0.5921323704805906
8,5,0.0,0.3,Uniform,2.2637927733927565,9.59602213921501E-4,1.5719918438105274
8,5,0.0,0.3,Symmetric,2.7642573018208285,8.2675000612422E-4,1.6912299867824068
8,5,0.0,0.3,Asymmetric,4.934078033792512,0.0010921102286485182,0.3550006524376763
8,5,0.0,0.6,Uniform,4.030907302423149,8.627026656501891E-4,1.6730074525783667
8,5,0.0,0.6,Symmetric,4.23523229014973,5.513349293086897E-4,1.501987029209885
8,5,0.0,0.6,Asymmetric,5.0,7.84309923272251E-4,0.0
8,5,0.0,0.9,Uniform,5.0,3.2240378699028465E-4,0.0
8,5,0.0,0.9,Symmetric,4.6423317838476725,1.2235702260395578E-4,1.0853148403306805
8,5,0.0,0.9,Asymmetric,5.0,1.710535527008804E-4,0.0
8,5,0.05,0.0,Uniform,1.9968243929335077,0.0053066364608840896,1.147522731319921
8,5,0.05,0.0,Symmetric,2.88236085806426,0.019502599133099895,1.683257025524438
8,5,0.05,0.0,Asymmetric,4.866548908764836,0.06592658831414543,0.7186561199933043
8,5,0.05,0.3,Uniform,2.5565328885949574,0.01914220404438547,1.6420377540323863
8,5,0.05,0.3,Symmetric,4.09910390817643,0.017689892941578335,1.429262612204485
8,5,0.05,0.3,Asymmetric,5.0,0.04491243501172655,0.0
8,5,0.05,0.6,Uniform,4.763712697844697,0.017283497055515733,0.8862561785705327
8,5,0.05,0.6,Symmetric,4.140921526905553,0.003250718372405545,1.6051867139144238
8,5,0.05,0.6,Asymmetric,5.0,0.013620738788422876,0.0
8,5,0.05,0.9,Uniform,4.8980069569193985,0.004600027459322447,0.5492493461702086
8,5,0.05,0.9,Symmetric,5.0,0.0014739511759062408,0.0
8,5,0.05,0.9,Asymmetric,5.0,0.0038351778825317416,0.0
8,5,0.1,0.0,Uniform,2.169636938023038,0.03626648633550556,1.3606710564617353
8,5,0.1,0.0,Symmetric,3.962989632602861,0.047514047831534886,1.6088347978232211
8,5,0.1,0.0,Asymmetric,4.798574751251141,0.10065450873242926,0.7711972466731248
8,5,0.1,0.3,Uniform,2.5429456599169566,0.04957772569874261,1.6840920617358655
8,5,0.1,0.3,Symmetric,4.466828971747832,0.03113505752197042,1.1575363734529016
8,5,0.1,0.3,Asymmetric,5.0,0.08598316535963571,0.0
8,5,0.1,0.6,Uniform,4.723835529313946,0.04191407620413621,0.8486809477420444
8,5,0.1,0.6,Symmetric,4.390261208898592,0.017103293824451363,1.370909129282415
8,5,0.1,0.6,Asymmetric,5.0,0.04530777760213814,0.0
8,5,0.1,0.9,Uniform,5.0,0.004928640909677375,0.0
8,5,0.1,0.9,Symmetric,4.850487506132714,0.0026099992355041795,0.6746245178568402
8,5,0.1,0.9,Asymmetric,5.0,0.0076268026843885565,0.0
8,8,0.0,0.0,Uniform,1.9363266395474008,0.001093335141457938,0.7247849232374851
8,8,0.0,0.0,Symmetric,1.7661099490735168,0.0010881692988123435,0.8943968355865679
8,8,0.0,0.0,Asymmetric,4.6660522698639495,0.001263674883821568,0.9106238438158093
8,8,0.0,0.3,Uniform,2.2578160646248846,0.001147938714823256,1.345832686379829
8,8,0.0,0.3,Symmetric,1.84862582251681,9.235945345326587E-4,1.2261494468691256
8,8,0.0,0.3,Asymmetric,4.626065713052862,0.0011922488471061738,1.0119044921788747
8,8,0.0,0.6,Uniform,4.341522363502338,0.0010436236858834347,1.3237236020526435
8,8,0.0,0.6,Symmetric,4.208032658533734,7.572668782838863E-4,1.4647979137105673
8,8,0.0,0.6,Asymmetric,4.928319023707418,0.0010468249997336969,0.3860138708718546
8,8,0.0,0.9,Uniform,5.0,3.764707660466045E-4,0.0
8,8,0.0,0.9,Symmetric,4.706041840593641,2.0239066401779254E-4,0.9238649870331737
8,8,0.0,0.9,Asymmetric,5.0,3.594349538349896E-4,0.0
8,8,0.05,0.0,Uniform,1.9294617162684693,0.02192952651987319,0.7877171609693251
8,8,0.05,0.0,Symmetric,3.0239561205444456,0.02281208318905292,1.8982550962131874
8,8,0.05,0.0,Asymmetric,4.541309727439319,0.09848031298028231,1.2224814039770922
8,8,0.05,0.3,Uniform,2.1394110452120154,0.039540912926765655,1.2619615526761192
8,8,0.05,0.3,Symmetric,3.3249878603252663,0.019339752684188513,1.7281761093487709
8,8,0.05,0.3,Asymmetric,4.823914704813202,0.06937222181700724,0.6640565095080057
8,8,0.05,0.6,Uniform,4.158292267344523,0.024983935465377884,1.4771339601604738
8,8,0.05,0.6,Symmetric,4.311723057500881,0.008524919680363422,1.3583981387564052
8,8,0.05,0.6,Asymmetric,4.484009362675987,0.022056460213215962,1.1909010809341467
8,8,0.05,0.9,Uniform,5.0,0.003605629016295735,0.0
8,8,0.05,0.9,Symmetric,4.747193332363177,0.0015272952553867162,0.963413263410884
8,8,0.05,0.9,Asymmetric,5.0,0.002748333309987737,0.0
8,8,0.1,0.0,Uniform,1.7873643425892707,0.10808573025328574,0.60873695154264
8,8,0.1,0.0,Symmetric,3.4303603384035957,0.04500991838926626,1.7369502887324852
8,8,0.1,0.0,Asymmetric,4.767914692943395,0.1332787633442564,0.8792170290008439
8,8,0.1,0.3,Uniform,2.640034907924627,0.11319046796737212,1.7554792216915602
8,8,0.1,0.3,Symmetric,3.131311103211493,0.038335511997560204,1.828262065268661
8,8,0.1,0.3,Asymmetric,4.924607902734834,0.11015256261625662,0.40599886892843084
8,8,0.1,0.6,Uniform,4.159447086109873,0.05807975149897257,1.4574899928668472
8,8,0.1,0.6,Symmetric,4.4252711950707715,0.0209705994393331,1.3434294805744302
8,8,0.1,0.6,Asymmetric,5.0,0.053637025536769106,0.0
8,8,0.1,0.9,Uniform,4.869316762167305,0.007216810406075418,0.7037507732590162
8,8,0.1,0.9,Symmetric,4.9017665279939475,0.003255108482612784,0.5290034363296228
8,8,0.1,0.9,Asymmetric,5.0,0.016635143764918803,0.0
8,12,0.0,0.0,Uniform,1.978770571553196,0.0013912662977804684,0.4949590519734822
8,12,0.0,0.0,Symmetric,1.4739683390204406,0.0013264068102873782,0.5895708858867055
8,12,0.0,0.0,Asymmetric,4.771213639392295,0.001430404688763489,0.8591510650928614
8,12,0.0,0.3,Uniform,1.8112734567223197,0.001386156792270366,0.7426692574007036
8,12,0.0,0.3,Symmetric,1.7195104833760841,0.0011859754335518176,1.1619588532222043
8,12,0.0,0.3,Asymmetric,4.787861831078487,0.0015055199775753922,0.7937596189997418
8,12,0.0,0.6,Uniform,3.8612876426872504,0.0011831075040597708,1.6500190865304105
8,12,0.0,0.6,Symmetric,2.762677114284654,6.826016924606969E-4,1.785649934806671
8,12,0.0,0.6,Asymmetric,4.814074853091361,0.0010762583628639794,0.7312882737498235
8,12,0.0,0.9,Uniform,4.911272698303121,5.486951865066379E-4,0.4778111425300349
8,12,0.0,0.9,Symmetric,4.802500260696039,2.4769578280454035E-4,0.5943676445474303
8,12,0.0,0.9,Asymmetric,5.0,3.985941436277248E-4,0.0
8,12,0.05,0.0,Uniform,2.0021005509894287,0.05382375765302274,0.5031505626273518
8,12,0.05,0.0,Symmetric,2.7341967882097427,0.028473871636795475,1.7639994152908518
8,12,0.05,0.0,Asymmetric,4.9521776117573415,0.10937646315650973,0.25753144215748275
8,12,0.05,0.3,Uniform,1.9094267793454442,0.05866364560342719,1.1511789084600008
8,12,0.05,0.3,Symmetric,3.2443739202779702,0.029704421752259933,1.8275985785703164
8,12,0.05,0.3,Asymmetric,4.905441268464795,0.08667998368555205,0.5092143532706672
8,12,0.05,0.6,Uniform,3.6440865772309725,0.029396315405749867,1.6272787314341344
8,12,0.05,0.6,Symmetric,4.0401218248442685,0.012752896218175354,1.4899816221838424
8,12,0.05,0.6,Asymmetric,4.910316427484655,0.04188065105835343,0.48296081848773553
8,12,0.05,0.9,Uniform,4.915146757254331,0.004948602175758861,0.4569486966052137
8,12,0.05,0.9,Symmetric,4.546341000443231,0.0014218529281456774,1.1713033130947552
8,12,0.05,0.9,Asymmetric,5.0,0.004058788242094801,0.0
8,12,0.1,0.0,Uniform,2.4927561345292277,0.2380575681752074,1.0771887769929125
8,12,0.1,0.0,Symmetric,3.82421208084854,0.08033931804673777,1.605845998566649
8,12,0.1,0.0,Asymmetric,4.865666116451781,0.126804883765438,0.505580604839471
8,12,0.1,0.3,Uniform,2.741303241918855,0.16124417191516324,1.6448769734441946
8,12,0.1,0.3,Symmetric,3.459870202724043,0.06044081633225389,1.8282486136947012
8,12,0.1,0.3,Asymmetric,5.0,0.13067926862300827,0.0
8,12,0.1,0.6,Uniform,4.306083275297512,0.0716639337696391,1.3403364007919136
8,12,0.1,0.6,Symmetric,3.9472203568346047,0.02426833676040137,1.5307991166201798
8,12,0.1,0.6,Asymmetric,5.0,0.07483608463630415,0.0
8,12,0.1,0.9,Uniform,5.0,0.011434844117711894,0.0
8,12,0.1,0.9,Symmetric,4.886433488556782,0.007974316315379846,0.6115743806930556
8,12,0.1,0.9,Asymmetric,5.0,0.018747958021860356,0.0
8,20,0.0,0.0,Uniform,2.0058732393065606,0.0016325960466190086,0.32240593515959093
8,20,0.0,0.0,Symmetric,1.251441782061541,0.0014759238050802018,0.6268015792700072
8,20,0.0,0.0,Asymmetric,4.392971867906003,0.0017365246251290797,1.2317521151212596
8,20,0.0,0.3,Uniform,1.8226210246502395,0.0017352951404371977,0.4632691180096505
8,20,0.0,0.3,Symmetric,1.475569562637556,0.0012817447087152703,0.6067726313131846
8,20,0.0,0.3,Asymmetric,4.756151508279453,0.0018731722203510967,0.7369712957252965
8,20,0.0,0.6,Uniform,2.564665927945764,0.0013719535901909248,1.4649672017874096
8,20,0.0,0.6,Symmetric,2.2884077817513933,9.908198217745624E-4,1.6302644623035212
8,20,0.0,0.6,Asymmetric,4.5878351797064205,0.0013952754933940431,1.0591759762510984
8,20,0.0,0.9,Uniform,4.906956328489833,6.235916048551553E-4,0.501055505343135
8,20,0.0,0.9,Symmetric,4.332433707879968,3.9733378009412443E-4,1.3381014952109458
8,20,0.0,0.9,Asymmetric,4.864696530173022,6.166258800681088E-4,0.7286314839954259
8,20,0.05,0.0,Uniform,2.264501712661749,0.12954769730065865,0.525116658786567
8,20,0.05,0.0,Symmetric,2.430438906538585,0.035797896957845646,1.8550125424704345
8,20,0.05,0.0,Asymmetric,4.82962100472622,0.1213640151608573,0.6550532753212279
8,20,0.05,0.3,Uniform,2.0958677167298965,0.08963666187119004,0.6522178451878372
8,20,0.05,0.3,Symmetric,2.708753991888357,0.03233989652371061,1.8552020317270521
8,20,0.05,0.3,Asymmetric,4.8198317285777215,0.10638558871435085,0.6789994351546692
8,20,0.05,0.6,Uniform,2.705794042754763,0.04309175199762489,1.38819700256114
8,20,0.05,0.6,Symmetric,2.897245254095054,0.018626857188755404,1.82957444506035
8,20,0.05,0.6,Asymmetric,4.8708699861798035,0.05377389238817096,0.6953864059693129
8,20,0.05,0.9,Uniform,4.976987423617998,0.010581892880512998,0.12392651645385203
8,20,0.05,0.9,Symmetric,4.907553331146117,0.0015473487594087384,0.4978405476487504
8,20,0.05,0.9,Asymmetric,5.0,0.010958822328006457,0.0
8,20,0.1,0.0,Uniform,4.848756473728871,0.3969507826940719,0.5264486709917342
8,20,0.1,0.0,Symmetric,3.22596950347755,0.0773145934313058,1.9500942590716965
8,20,0.1,0.0,Asymmetric,5.0,0.13576862738334466,0.0
8,20,0.1,0.3,Uniform,2.7944789241451593,0.24442599902606935,1.4188835485764602
8,20,0.1,0.3,Symmetric,3.2597631008439385,0.08979925213601501,1.8924904075460387
8,20,0.1,0.3,Asymmetric,5.0,0.13509757443234183,0.0
8,20,0.1,0.6,Uniform,2.652971906546993,0.09024545522551085,1.6471291448647016
8,20,0.1,0.6,Symmetric,3.3763076024308885,0.033875888139315614,1.7526631839466864
8,20,0.1,0.6,Asymmetric,4.873001085674057,0.0958169574479567,0.6839100839723598
8,20,0.1,0.9,Uniform,5.0,0.022978784440549554,0.0
8,20,0.1,0.9,Symmetric,4.753705323254965,0.00860049401807394,0.9294670845143066
8,20,0.1,0.9,Asymmetric,4.867431927373621,0.026287536943112613,0.7139009192572217
